Name,Surname,Age,Gender,Daily Hours in Game,Game,Rating,Country
Alexander,Reed,17,Male,3.2,Def Jam: Icon,2,Turkmenistan
Mateo,Nelson,18,Male,3.2,Wing Commander: Privateer 2: The Darkening,3,China
Oscar,Hall,15,Male,3.9,SimCity 4,4,United States
Jasper,Mitchell,17,Male,3.7,Battlefield 4,4,San Marino
Luca,Jones,15,Male,3.6,Skyfox II: The Cygnus Conflict,1,Belgium
Tim,Young,14,Male,3.1,Madden NFL 2000,2,Belarus
Mattias,Ortiz,18,Male,3.9,Real Racing 3,2,Bulgaria
Leonard,Murphy,18,Male,3.7,The Sims 4: Island Living,3,Portugal
Emil,Cruz,15,Male,4.0,F1 2021,3,Portugal
Erik,Sanchez,17,Male,3.9,Need for Speed Collector's Series,4,Poland
Mila,Cruz,14,Female,3.2,NHL 18,4,Estonia
Anna,Jones,19,Female,3.3,Escape from Hell,4,Sweden
Marius,Howard,18,Male,3.7,Lords of Conquest,3,Uzbekistan
Henry,Martin,19,Male,3.7,Tiger Woods PGA Tour 14,5,Vatican City
Leon,Williams,18,Male,3.8,Total Club Manager 2004,4,Belgium
Skye,King,17,Female,3.5,The Sims 4: Vampires,4,San Marino
Alfred,Adams,66,Male,3.3,Tiger Woods PGA Tour 2004,4,Russia
Nikolai,Gonzalez,18,Male,3.4,Bloodwings: Pumpkinhead's Revenge,4,United States
Lars,Howard,17,Male,3.6,2014 FIFA World Cup Brazil,1,Turkey
Sebastian,Evans,13,Male,3.9,The Train: Escape to Normandy[e],4,Latvia
Jannik,Bailey,17,Male,3.2,The Sims 3,1,Ireland
Alexandra,Gomez,15,Female,3.3,NBA Live 2001,3,Moldova
Valentin,Reed,11,Male,4.0,Lost in Random,5,China
Jade,White,21,Female,4.0,Command & Conquer: Generals,4,China
Maximilian,Robinson,16,Male,3.8,FIFA 06,3,Slovenia
Julian,Nguyen,14,Male,3.8,Toughman Contest,3,Spain
Leander,Taylor,64,Male,3.8,Fight Night Round 3,4,Russia
Gabriel,Davis,16,Male,3.1,Battle Copters,5,China
Philipp,Lee,16,Male,3.2,Auditorium,3,Serbia
Julian,Thompson,14,Male,3.0,Plants vs. Zombies: Garden Warfare,3,Austria
Nico,Nelson,16,Male,3.0,Hasbro Family Game Night 3,4,Germany
Enzo,Murphy,41,Male,3.3,Star Wars Jedi: Fallen Order,1,Moldova
Vincent,Mitchell,17,Male,3.4,Mutant League Football,3,Kyrgyzstan
Jannik,Flores,18,Male,3.0,John Madden Football,3,Poland
Adelaide,Anderson,54,Female,4.0,Need for Speed: Carbon,1,Tajikistan
Leonard,Robinson,17,Male,3.7,Need for Speed,1,Tajikistan
Richard,Morales,13,Male,3.0,Fight Night Round 2,4,San Marino
Marvin,Rivera,13,Male,3.5,The Sims 3: Generations,5,Russia
Nina,Clark,12,Female,3.8,2010 FIFA World Cup South Africa,2,China
Sophie,Stewart,18,Female,3.0,FIFA 99,3,Netherlands
Dylan,Peterson,15,Male,3.8,Madden NFL 18,4,Monaco
Sebastian,Lee,16,Male,3.0,Moto Racer,4,United States
Eliza,Hall,17,Female,3.3,Alone in the Dark 2[m],1,Iceland
Lars,Williams,14,Male,3.4,James Pond 3: Operation Starfish,3,Russia
Erik,Martin,18,Male,3.8,Spore Creatures,4,Moldova
Kilian,Moore,16,Male,3.5,The F.A. Premier League Stars,3,Turkey
Harper,Torres,13,Female,3.1,F1 23,4,Romania
Gabriella,Diaz,12,Female,3.5,Desert Strike: Return to the Gulf,5,Poland
Robin,Lewis,15,Male,3.0,Madden NFL 17,5,Kazakhstan
Amelie,Hernandez,16,Female,3.7,James Pond 3: Operation Starfish,4,Ukraine
Jonah,Flores,15,Male,4.0,Madden NFL 15,3,Kyrgyzstan
Lyla,Jones,17,Female,3.3,The Sims 4: Get Famous,4,Turkey
Alice,Hernandez,17,Female,3.7,Starflight,3,United States
Stefan,Diaz,15,Male,3.9,Powermonger,2,United Kingdom
Zara,Hall,18,Female,3.7,Shogun: Total War: Warlord Edition,3,Poland
Liam,Morris,17,Male,3.7,The Godfather II,3,Germany
Juliana,Lee,14,Female,4.0,Drome Racers,3,Russia
Florian,Lewis,17,Male,3.8,SSX,3,Russia
Jan,King,14,Male,3.8,Shank,4,Malta
Benedikt,Smith,17,Male,4.0,Battlefield 2042,3,Serbia
Florian,Stewart,17,Male,4.0,Need for Speed: Carbon,2,Vatican City
Ruby,Cruz,16,Female,3.5,Instant Music,4,Romania
Emilio,Bailey,13,Male,3.7,FIFA Soccer 96,3,Serbia
Daniel,Hill,12,Male,3.3,NASCAR 06: Total Team Control,3,Bulgaria
Ethan,Parker,15,Male,4.0,NFL Street 2,4,North Macedonia
Florian,Thompson,62,Male,3.0,SimCity: BuildIt,4,Switzerland
Oscar,Diaz,14,Male,3.0,Spore,5,Greece
Tommy,Johnson,15,Male,3.6,The F.A. Premier League Stars 2001,3,Albania
Nora,Walker,13,Female,4.0,The Sims Bustin' Out,4,United States
Hannes,Sanchez,19,Male,3.1,GRID Legends,3,San Marino
Jannis,Martin,14,Male,3.0,NCAA Football 13,3,Netherlands
Milo,Scott,14,Male,4.0,The Sims: Superstar,3,Russia
Noah,Thompson,15,Male,3.1,Titanfall 2,3,Latvia
Filip,Baker,16,Male,3.6,FIFA 19,5,United States
Vincent,White,15,Male,3.0,Def Jam: Fight for NY,5,Luxembourg
Matilda,Collins,18,Female,3.0,Star Wars Battlefront II,4,Belgium
Lennard,Robinson,15,Male,3.9,Skate It,1,China
Thomas,Harris,13,Male,3.5,Black,3,San Marino
Lennard,Wilson,16,Male,3.9,Need for Speed: Most Wanted,4,Romania
Fabio,Peterson,11,Male,3.0,Sid Meier's Civil War Collection,3,Serbia
Adelaide,Gomez,14,Female,3.7,Need for Speed: Most Wanted (Black Edition),5,Greece
Bastian,Sanchez,13,Male,3.2,American McGee's Alice,4,Russia
Benedikt,Parker,14,Male,3.9,FIFA 20,4,France
Sebastian,Carter,15,Male,3.7,Madden NFL 11,3,United States
Penelope,Rivera,18,Female,3.8,MySims Kingdom,3,Moldova
Tim,Lewis,13,Male,3.4,PGA European Tour,4,Bosnia and Herzegovina
Jonas,Anderson,13,Male,3.8,NBA Live 2001,3,Romania
Violet,Reed,43,Female,3.7,Dragon Age: Origins – Awakening,4,Montenegro
Richard,Taylor,13,Male,3.2,Lords of Conquest,3,United States
Valentin,Walker,17,Male,3.8,Shank,4,San Marino
Samuel,Martinez,13,Male,4.0,NASCAR 2000,4,Romania
Aria,Torres,12,Female,3.3,Arena Football,4,Latvia
Nikolai,Lee,14,Male,3.6,The Sims 3,5,Norway
Lia,Williams,64,Female,3.3,FIFA Street 2,5,United States
Hannah,Lewis,17,Male,3.8,FIFA 06,5,China
Georgia,Brown,19,Female,3.7,NHL 07,3,United States
Olivia,Hall,44,Female,3.8,Mercenaries 2: World in Flames,5,China
Hazel,Reyes,17,Female,3.5,Madden NFL 20,3,Belgium
Maximilian,Lewis,64,Male,3.9,Starflight 2: Trade Routes of the Cloud Nebula,4,United States
Alexander,Thompson,16,Male,4.0,Battlefield 1942: Secret Weapons of WWII,4,North Macedonia
Elias,Evans,14,Male,4.0,Command & Conquer: Red Alert,4,Spain
Marius,Cruz,15,Male,3.2,SimMania for Kids,3,Russia
Mia,Rivera,17,Female,3.2,Battle Copters,3,China
Marvin,Howard,32,Male,4.0,Triple Play 2001,4,San Marino
Luca,Ramirez,15,Male,4.0,EA Sports UFC 5,4,Kazakhstan
Henry,Ramos,17,Male,3.0,Skate,3,Lithuania
Enzo,Kelly,15,Male,3.1,Black & White 2: Battle of the Gods,4,Russia
Elias,Wilson,62,Male,3.0,FIFA Street,3,Russia
Benedikt,Lopez,15,Male,4.0,Loaded[n],4,China
David,Parker,16,Male,3.4,Shogun: Total War[a],4,Slovakia
Fabio,Rivera,18,Male,3.3,MySims Kingdom,4,Romania
Tim,Hernandez,17,Male,3.2,Ultima Forever: Quest for the Avatar,5,San Marino
Leon,White,17,Male,4.0,NFL Tour,4,San Marino
Elias,Anderson,15,Male,3.4,U.S. Navy Fighters,4,Canada
Vanessa,Garcia,16,Female,3.0,Boom Blox Bash Party,2,Bulgaria
Marco,Robinson,17,Male,3.3,Pet Society Vacation,4,Russia
Fabian,Jackson,18,Male,4.0,Madden NFL 23,5,Switzerland
Alexa,Nguyen,13,Female,3.8,NHL 24,4,Kyrgyzstan
Ellie,Cooper,38,Female,3.3,Madden NFL Social,2,Serbia
Stefan,Anderson,17,Male,4.0,Spore Hero Arena,3,Greece
Anton,Jackson,15,Male,3.3,The Sims 4: Jungle Adventure,3,Iceland
Leonard,Flores,15,Male,3.7,FIFA Street 3,3,Tajikistan
Levin,Ramirez,14,Male,4.0,FIFA 12,4,Montenegro
Ethan,Nguyen,15,Male,3.9,NBA Live 2001,4,Kyrgyzstan
Malte,Martin,13,Male,3.3,SimCity Societies,3,United States
Emil,Roberts,16,Male,3.3,NHL 2003,4,Switzerland
Anton,Robinson,19,Male,3.6,The Bard's Tale,1,United Kingdom
Jonas,Lopez,16,Male,3.7,Madden NFL 06,5,China
Karl,Turner,15,Male,3.8,FIFA 19,4,China
Tommy,Murphy,17,Male,4.0,The Sims Expansion Collection: Volume Three,4,Slovakia
Robin,Mitchell,16,Male,3.3,NBA Live 08,3,Lithuania
Mattias,Murphy,16,Male,3.7,WarGames[r],4,Slovenia
Bella,Morgan,16,Female,3.0,Gamers Pack,4,Denmark
Nova,Collins,16,Female,3.5,Mars Saga,3,Serbia
Leonard,Walker,15,Male,3.2,Harry Potter and the Sorcerer's Stone,4,Switzerland
Jasmine,Harris,16,Female,4.0,Medal of Honor: 10th Anniversary Bundle,3,Uzbekistan
Jasper,Lee,16,Male,3.1,The Immortal,3,Slovakia
Simon,Hernandez,19,Male,3.0,Spore Creatures,3,Romania
David,Reyes,14,Male,3.2,Harry Potter and the Goblet of Fire,4,Austria
Daisy,Torres,14,Female,3.5,Drome Racers,4,Finland
Christian,Murphy,15,Male,3.2,FIFA 11,3,Turkey
Emil,Ramirez,14,Male,3.6,Madden NFL 08,4,United States
Benjamin,Gutierrez,15,Male,3.3,Shaq Fu,1,Albania
Gabriel,Ramos,16,Male,3.4,FIFA Football 2004,3,China
Elena,Campbell,16,Female,3.7,Harry Potter and the Chamber of Secrets,4,Russia
Hannah,Howard,12,Male,3.4,Madden NFL 12,3,China
Valentin,Young,12,Male,3.0,John Madden Football,1,Norway
Paul,Cook,61,Male,3.0,NASCAR Thunder 2003,3,Canada
Jonas,Sanchez,17,Male,3.3,Ultima Online,5,Switzerland
Fabio,Bailey,15,Male,3.9,Twin Calibre: 688 Attack Sub + Chuck Yeager's Air Combat,4,Belgium
Ethan,Baker,13,Male,3.0,Loaded[n],2,Slovakia
Emil,Hall,17,Male,3.1,The Sims 3: Ambitions,5,Liechtenstein
Severin,Campbell,14,Male,3.9,Madden NFL 21,3,China
Oscar,Davis,17,Male,3.0,The Lord of the Rings: The Two Towers,4,Belgium
Alexander,Nelson,16,Male,4.0,FIFA 08,4,United States
Jonathan,Cooper,16,Male,3.6,Heroes of the 357th,3,Norway
Marcel,Garcia,17,Male,3.0,NASCAR 2005: Chase for the Cup,3,Andorra
Samuel,Martinez,15,Male,3.4,The Sims 2,1,Hungary
Florian,Torres,14,Male,3.2,Touchdown Football,4,Albania
Finn,Robinson,16,Male,3.9,NHL Hockey 94,4,Russia
Julius,Lewis,14,Male,3.1,Need for Speed,3,Turkmenistan
Gustav,Edwards,15,Male,3.0,Indianapolis 500: The Simulation,3,Turkey
Leah,Harris,14,Female,3.1,Tiger Woods PGA Tour 2002,2,Czech Republic
Jacob,White,17,Male,3.4,NCAA Football 11,4,San Marino
Elias,Murphy,17,Male,3.7,Indianapolis 500: The Simulation,2,Switzerland
Julian,Martinez,32,Male,3.6,One on One: Dr. J vs. Larry Bird,5,Switzerland
Marcel,Young,15,Male,4.0,NCAA Football 14,4,San Marino
Hannes,Baker,15,Male,3.5,Alternate Reality: The City,3,Italy
Valentin,Smith,15,Male,4.0,Madden NFL 06,4,Russia
Tommy,Green,15,Male,3.0,Tales of Kenzera: Zau,3,Moldova
Matilda,Hill,15,Female,3.4,The Sims 4,2,Serbia
Aisha,Rogers,12,Female,3.3,Catwoman,3,San Marino
Tim,Gomez,15,Male,4.0,Madden NFL Social,4,Latvia
Mia,Mitchell,16,Female,3.9,Dragon Age Legends,3,Slovakia
Emma,King,20,Female,3.0,Battle Chess II: Chinese Chess,4,Kyrgyzstan
Fabio,Cooper,16,Male,3.2,NHL Hockey 94,1,Slovakia
Vincent,Roberts,16,Male,4.0,F1 2000,2,Croatia
Christian,Morgan,66,Male,3.3,The Sims 4: Jungle Adventure,3,United States
Ariel,Sanchez,14,Female,3.4,Need for Speed: Carbon,4,China
Adrian,Ortiz,15,Male,3.4,Harry Potter and the Deathly Hallows – Part 1,3,Ireland
Marius,Williams,17,Male,3.1,Dead Space 2,3,United Kingdom
Mario,Baker,16,Male,3.6,F1 2021,4,China
Emanuel,Ramirez,15,Male,3.8,PGA Tour 96,3,United States
Tim,Nguyen,14,Male,3.1,Madden NFL 2005,5,Switzerland
Enzo,Stewart,17,Male,3.0,Burnout Paradise Remastered,4,Germany
Dominic,Nelson,62,Male,3.5,NBA Live 15,3,Russia
Jasper,Bailey,15,Male,3.4,The Sims 3,4,China
Leopold,Thomas,14,Male,3.6,Knockout Kings 2001,4,Italy
Thomas,Cooper,18,Male,3.0,NBA Live 2003,3,Ukraine
Nina,Murphy,15,Female,3.0,Wing Commander: Armada,3,China
Bruno,Collins,16,Male,3.6,Shank,4,China
Benedikt,Rogers,17,Male,3.9,FIFA 23,3,San Marino
Maksim,Wilson,15,Male,3.2,FIFA Football 2003,4,North Macedonia
Lukas,Rogers,14,Male,3.8,Sid Meier's Alpha Centauri,3,Netherlands
Maksim,Morgan,13,Male,4.0,Championship Bass,3,Slovenia
Kai,Morales,16,Male,3.0,The Sims 4: Growing Together,4,Ukraine
Emanuel,Diaz,15,Male,3.0,NCAA Football 10,5,Switzerland
Mattias,Scott,13,Male,3.5,Patton Versus Rommel,4,Estonia
David,Clark,17,Male,3.0,Axis Assassin,3,Belarus
Henry,Thompson,12,Male,3.3,Diablo,3,Kyrgyzstan
Severin,Davis,15,Male,3.6,Desert Strike: Return to the Gulf,2,San Marino
Oscar,Green,16,Male,3.8,Tiger Woods PGA Tour 11,4,Italy
Emil,Cruz,14,Male,4.0,Madden NFL 06,3,San Marino
Nicolas,Baker,67,Male,3.5,Harry Potter and the Chamber of Secrets,3,Slovenia
Fabian,Mitchell,13,Male,3.0,Aliens Versus Predator: Extinction,3,Andorra
Jannik,Davis,14,Male,3.0,NFL Tour,4,United Kingdom
Andreas,Garcia,17,Male,3.9,The Standing Stones,3,Russia
Fabian,Clark,15,Male,3.3,NBA Street Online,3,Czech Republic
Oscar,Thomas,16,Male,4.0,The Simpsons: Tapped Out,4,Cyprus
Elias,Walker,12,Male,4.0,SSX,4,Slovakia
Christian,Flores,13,Male,3.4,Total Club Manager 2005,1,United States
Tim,Smith,14,Male,3.4,FIFA Football 2004,4,Luxembourg
Thomas,Gomez,20,Male,3.0,Ultima Online: Lord Blackthorn's Revenge,4,Germany
Leonard,Thompson,14,Male,3.7,Fade to Black,3,Hungary
David,Williams,15,Male,3.0,Skyfox,4,Serbia
Robin,Collins,20,Male,4.0,John Madden Football '93,3,North Macedonia
Maximilian,Howard,18,Male,3.3,The Sims 4: Island Living,4,Russia
Tim,Ramos,15,Male,3.7,NASCAR Thunder 2004,3,Kazakhstan
Jan,Perez,17,Male,3.4,Pet Society Vacation,4,Vatican City
Paul,Harris,18,Male,4.0,Jungle Strike,4,Bosnia and Herzegovina
Sasha,Collins,14,Female,3.9,Madden NFL 23,4,Switzerland
Leander,Young,15,Male,3.9,Super Mega Baseball 4,4,Cyprus
Fabian,Reyes,18,Male,3.6,Heroes Lore III,4,China
Anya,Parker,14,Female,4.0,The Sims Castaway Stories,3,Sweden
Roman,Lewis,15,Male,3.7,NCAA Football 07,4,Turkey
Leon,Mitchell,14,Male,3.4,The Sims 3: Pets,2,Spain
Tommy,Williams,14,Male,3.7,SimCity Deluxe,4,Russia
Nicolas,Nelson,18,Male,3.8,Warp,2,China
Jonah,Adams,15,Male,3.7,The Sims 3: Seasons,3,Poland
Emma,Anderson,16,Female,3.1,MVP Baseball 2005,5,China
Jonas,Walker,17,Male,4.0,Unravel,5,Bosnia and Herzegovina
Rafael,Martin,16,Male,3.7,Rampart,5,Latvia
Elias,Martin,20,Male,3.5,Cricket 2000,4,China
Luca,Robinson,13,Male,3.6,Deathlord,5,Italy
Alexander,Bailey,14,Male,3.5,GRID Legends,5,France
Christian,Ramirez,15,Male,3.7,Need for Speed: Most Wanted: 5-1-0,4,Russia
Sienna,Reed,13,Female,3.8,NFL Street,4,Spain
Lia,Williams,14,Female,3.7,Tiger Woods PGA Tour 2003,4,Czech Republic
Levin,Peterson,51,Male,3.3,FIFA 14,4,Kazakhstan
Madison,Rogers,15,Female,3.4,Pinball Construction Set,4,Ireland
Aaron,Smith,39,Male,3.4,SimAnimals Africa,3,Russia
Jannik,Peterson,16,Male,3.3,A Way Out,4,Poland
Fabian,Gomez,11,Male,3.5,The Sims 4: Discover University,1,Spain
Vincent,Allen,64,Male,3.0,GRID Legends,5,Serbia
Philipp,Turner,18,Male,3.2,F1 Championship Season 2000,2,Ukraine
Levin,Nelson,14,Male,3.0,SimCity: BuildIt,4,Iceland
Oskar,Ortiz,14,Male,3.0,We Love Katamari[l],3,San Marino
Marina,Smith,39,Female,4.0,Alternate Reality: The City,5,North Macedonia
Lars,Kelly,11,Male,4.0,FIFA Football 2002,3,Albania
Nathan,White,16,Male,3.1,Need for Speed: ProStreet,4,North Macedonia
Tommy,Wilson,62,Male,3.3,Need for Speed: Nitro-X,3,China
Fabio,Thomas,17,Male,4.0,WarGames[r],4,Belarus
Adrian,Gomez,16,Male,4.0,Medal of Honor: Frontline,3,North Macedonia
Paul,Rogers,14,Male,3.2,Dragon Age II,4,United States
Tobias,Sanchez,14,Male,3.6,NBA Live 2003,4,Netherlands
Penelope,Ortiz,14,Female,4.0,Untitled Mass Effect game,3,Serbia
Kevin,Miller,21,Male,3.7,Scrabble,3,Switzerland
Christian,Diaz,13,Male,4.0,Mass Effect 3,3,Russia
Florian,Anderson,14,Male,3.2,Desert Strike: Return to the Gulf,3,China
Jannik,Baker,17,Male,3.4,Ultima Forever: Quest for the Avatar,4,Bosnia and Herzegovina
Maximilian,Taylor,10,Male,3.9,Madden NFL 19,3,Croatia
Peter,Johnson,14,Male,3.9,NCAA Football 2003,3,United States
Lily,Bailey,13,Female,3.6,Tiger Woods PGA Tour 09,4,Ukraine
Finn,Bailey,15,Male,4.0,Powermonger,4,Ukraine
Christian,Taylor,16,Male,4.0,Harry Potter and the Order of the Phoenix,3,Slovakia
Henry,Anderson,15,Male,3.3,Green Day: Rock Band,3,Uzbekistan
Erik,Walker,14,Male,3.0,Need for Speed: Underground 2,4,Serbia
Peter,Nguyen,52,Male,3.3,Need for Speed: Underground,3,Poland
Robin,Wright,10,Male,4.0,The Faery Tale Adventure: Book I,2,Austria
Ella,Garcia,64,Female,3.7,Dan Dare: Pilot of the Future,4,China
Samuel,Reyes,17,Male,3.0,Star Wars Jedi: Fallen Order,1,North Macedonia
Philipp,Bailey,17,Male,3.3,Need for Speed: Most Wanted,4,China
Luca,Ramirez,14,Male,3.3,Road Rash (1994),4,Slovenia
Tim,Wilson,16,Male,3.5,The Sims 3: Late Night,4,Czech Republic
Ella,Ramirez,14,Female,3.6,NHL 97,3,United States
Emil,Robinson,15,Male,3.7,FIFA 13,3,Bosnia and Herzegovina
Emanuel,Cruz,16,Male,4.0,Plants vs. Zombies: Garden Warfare,3,Poland
Jakob,Murphy,16,Male,3.1,Archon: The Light and the Dark,1,Turkey
Jannis,Cook,64,Male,3.7,Monopoly,3,North Macedonia
Rosie,Torres,16,Female,3.3,UEFA Euro 2008,3,Spain
Marco,Kelly,19,Male,3.0,NHL 16,3,Turkey
Leopold,Lewis,13,Male,4.0,NCAA Football 12,2,Romania
Sam,Torres,16,Male,3.4,Rocket Arena,1,Croatia
Benedikt,Peterson,19,Male,3.4,NHL 97,3,Slovakia
Roman,Miller,58,Male,3.4,SimCity: BuildIt,3,United States
Lennard,King,13,Male,4.0,King's Bounty,4,Bosnia and Herzegovina
Eden,Williams,14,Female,3.5,The Sims: House Party,3,Denmark
Rebecca,Brown,13,Female,3.0,FIFA Soccer Manager,1,Slovakia
Leonardo,Cruz,14,Male,3.7,FIFA 07,4,Ireland
Isabella,Walker,16,Female,3.5,The Lord of the Rings: Conquest,3,Russia
Filip,Garcia,16,Male,3.8,Tales of Kenzera: Zau,3,Lithuania
Amber,Stewart,15,Female,3.1,World Tour Golf,1,North Macedonia
Matteo,Davis,16,Male,3.2,Fight Night Round 4,4,Portugal
Mattias,Flores,14,Male,3.3,Boogie,4,Montenegro
Luca,Green,13,Male,3.9,FIFA 06,4,Sweden
Lars,Stewart,17,Male,3.9,Tiger Woods PGA Tour 2005,3,Hungary
Sam,Collins,33,Male,3.2,NHL 23,1,Luxembourg
Valentin,Moore,17,Male,4.0,Flight Control Rocket,4,Bosnia and Herzegovina
Kilian,Campbell,15,Male,3.0,The Lord of the Rings: Conquest,3,Russia
Andreas,Lewis,12,Male,3.9,The Hound of Shadow,3,Cyprus
Louis,Perez,15,Male,4.0,The F.A. Premier League Stars 2001,4,Slovakia
Maximilian,Cooper,11,Male,3.8,Relentless: Twinsen's Adventure,3,Portugal
Emanuel,Gonzalez,15,Male,3.7,NHL Hockey 94,5,Canada
Sebastian,Collins,13,Male,3.2,Chuck Yeager's Advanced Flight Trainer 2.0,1,Vatican City
Malte,Peterson,17,Male,3.6,Dan Dare: Pilot of the Future,4,Croatia
Tom,Nelson,15,Male,3.8,Need for Speed: ProStreet,3,Lithuania
Leopold,Jones,16,Male,3.0,Shockwave Assault (a.k.a. Shockwave),4,United States
Dominic,Nelson,14,Male,3.0,RustHeart,3,North Macedonia
Lennard,Diaz,13,Male,4.0,NHL 2005,4,China
Filip,Howard,18,Male,3.3,SimCity,3,Greece
Mattias,Jones,12,Male,3.0,World Cup 98,3,Netherlands
Fabio,Harris,13,Male,3.7,Sentinel Worlds I: Future Magic,3,Finland
Marvin,Campbell,17,Male,3.8,Knockout Kings 2002,3,Kazakhstan
Leopold,Thomas,18,Male,3.9,Rock Band 3,4,Kyrgyzstan
Levin,King,18,Male,3.0,Tiger Woods PGA Tour 07,4,Russia
Matteo,Bailey,17,Male,3.4,NBA Live 08,3,China
Stefan,Taylor,18,Male,3.4,Game Over II[a],4,Netherlands
Rafael,Brown,17,Male,3.4,Dragon Age II,3,Sweden
Hugo,Mitchell,16,Male,3.8,Harry Potter and the Goblet of Fire,3,Moldova
Rosie,Gonzalez,14,Female,4.0,Need for Speed: No Limits,4,Portugal
Timo,Rivera,15,Male,3.9,Star Wars Jedi: Fallen Order,5,Albania
Robin,Evans,16,Male,3.1,Warhammer: Dark Omen,5,Ireland
Ava,Kelly,13,Female,3.0,Plants vs. Zombies: Garden Warfare 2,4,Sweden
Emanuel,Martinez,16,Male,3.5,Madden NFL 09,3,Russia
Robin,Morgan,15,Male,3.5,Madden NFL 21 Mobile,4,Croatia
Tommy,Walker,14,Male,3.4,Crysis 3,3,Luxembourg
Juliette,Lewis,15,Female,3.1,The Sims 3: Island Paradise,3,Moldova
Thomas,Reyes,13,Male,3.0,The Biggest Names the Best Games 3,3,Malta
Benedikt,Evans,15,Male,4.0,Spore Creatures,4,Russia
Marcel,Green,18,Male,3.0,Rocket Arena,3,Denmark
Milo,Campbell,16,Male,3.6,The Sims: Unleashed,3,Norway
Jan,Young,16,Male,3.8,Triple Play 2001,3,France
Zara,Green,16,Female,3.0,F1 Championship Season 2000,3,China
Daniela,Edwards,15,Female,4.0,Ninja Reflex,4,Spain
Nikolai,Rivera,17,Male,4.0,Plants vs. Zombies,5,Finland
Hannah,Gonzalez,37,Male,3.2,Knockout Kings 2001,3,Turkey
Roman,Phillips,17,Male,4.0,FIFA Football 2005,4,United States
Alfred,Garcia,14,Male,4.0,Questmaster I: The Prism of Heheutotol,3,Slovenia
Jonas,Nelson,13,Male,3.5,PGA Tour 96,1,Estonia
Christian,Thompson,14,Male,3.9,FIFA Football 2004,3,Russia
Florian,Kelly,17,Male,3.4,F-22 Interceptor,4,United States
Luca,Bailey,20,Male,3.4,Earl Weaver Baseball,4,Monaco
Julius,Nelson,12,Male,3.9,NBA Live 07,4,Denmark
Valentin,Lewis,70,Male,3.8,Madden NFL 09,4,Russia
Holly,Edwards,13,Female,3.7,The Sims: Superstar,2,Canada
Bruno,Robinson,16,Male,3.0,Tiger Woods PGA Tour 2003,3,Russia
Jannik,Reyes,14,Male,4.0,FIFA 23,4,Moldova
Maximilian,Smith,18,Male,3.4,Madden NFL '96,4,Serbia
Lucas,Kelly,13,Male,3.7,Burnout Paradise: The Ultimate Box,4,Sweden
Fritz,Lewis,18,Male,3.7,FIFA Online 4,4,Latvia
Ruby,Torres,15,Female,3.0,SimMania 3,4,China
Benedikt,Allen,45,Male,3.0,Battlefield 2: Special Forces,4,San Marino
Ethan,Wilson,14,Male,3.4,FIFA Online 2,4,Albania
Skye,Wilson,14,Female,3.9,NFL Street,4,San Marino
Lilly,Lopez,18,Female,3.9,Tomahawk,4,China
Tim,Miller,19,Male,3.4,007: The World is Not Enough,3,Tajikistan
Dominik,Lewis,16,Male,4.0,Mystery Mania,5,United States
Marcel,Perez,10,Male,3.5,Battlefield Bad Company 2,3,North Macedonia
Dominik,Garcia,12,Male,4.0,NBA Live 18,2,Moldova
Erik,Hall,16,Male,3.0,Cricket 2005,4,Norway
Jannis,Allen,17,Male,4.0,FIFA Football 2005,4,Kyrgyzstan
Tara,Stewart,15,Female,3.1,Need for Speed: The Run,3,Russia
Holly,Martin,15,Female,3.8,F1 2000,3,France
Sarah,Moore,15,Female,3.5,Battlefield 1942,2,Poland
Henry,Scott,17,Male,4.0,UEFA Euro 2008,4,Montenegro
Kilian,Lopez,16,Male,3.1,Rack 'Em,1,Kazakhstan
Jade,Lee,18,Female,3.8,Darkspore,3,Russia
Jannis,Carter,15,Male,3.7,Michael Jordan: Chaos in the Windy City[l],2,Spain
Fabian,Martin,13,Male,3.4,Army of Two: The Devil's Cartel,4,Uzbekistan
Stefan,White,17,Male,3.7,Need for Speed Collector's Series,4,Netherlands
Elias,Howard,15,Male,3.9,Madden NFL 21,3,Slovakia
Michael,Carter,16,Male,3.8,Need for Speed Unbound,4,Italy
Valentin,Davis,19,Male,3.6,Queen: The eYe,3,Canada
Elias,Nelson,16,Male,3.9,Dragon Age: Origins,2,Netherlands
Jan,Jackson,49,Male,3.0,NBA Live 97,5,Romania
Tim,Williams,57,Male,3.7,Twin Calibre: 688 Attack Sub + Chuck Yeager's Air Combat,2,Croatia
Ariel,Gonzalez,65,Female,3.9,Battlefield Bad Company 2,3,Monaco
Maksim,Green,15,Male,3.3,Battlefield Hardline,4,Kazakhstan
Eliza,Thompson,15,Female,3.1,FIFA 08,3,Poland
Bastian,Lewis,16,Male,3.6,Madden NFL 10,4,San Marino
Enzo,Martinez,15,Male,3.7,Plants vs. Zombies 3: Welcome to Zomburbia,3,United States
Tom,Hill,17,Male,3.0,The Bard's Tale II: The Destiny Knight,4,China
Markus,Allen,13,Male,4.0,Projectyle,3,Kyrgyzstan
Alex,Flores,18,Male,3.0,FIFA 20,4,China
Freya,Sanchez,17,Female,3.7,Tiger Woods PGA Tour 14,4,Latvia
Gustav,Nguyen,20,Male,3.3,Need for Speed: Hot Pursuit,1,Slovenia
Jonah,Garcia,19,Male,3.7,Apex Legends,3,Cyprus
